"Year","Month","ices_rect","species_name","derogated","weight_to_publish"
2017,"1","40E8","Wrasse","pre-derogation","*"
2017,"4","40E4","Ballan","pre-derogation","*"
2017,"5","40E4","Ballan","pre-derogation","*"
2017,"5","41E7","Wrasse","pre-derogation","*"
2017,"5","42E3","Ballan","pre-derogation","*"
2017,"5","42E3","Corkwing","pre-derogation","*"
2017,"5","42E3","Goldsinny","pre-derogation","*"
2017,"5","42E4","Ballan","pre-derogation","*"
2017,"5","42E4","Corkwing","pre-derogation","*"
2017,"5","42E4","Cuckoo","pre-derogation","*"
2017,"5","42E4","Goldsinny","pre-derogation","*"
2017,"5","43E2","Ballan","pre-derogation","*"
2017,"5","43E2","Corkwing","pre-derogation","*"
2017,"5","43E2","Cuckoo","pre-derogation","*"
2017,"5","43E2","Goldsinny","pre-derogation","*"
2017,"5","43E2","Rock cook","pre-derogation","*"
2017,"5","43E3","Ballan","pre-derogation","0.23376"
2017,"5","43E3","Corkwing","pre-derogation","*"
2017,"5","43E3","Goldsinny","pre-derogation","*"
2017,"5","44E2","Ballan","pre-derogation","*"
2017,"5","44E3","Ballan","pre-derogation","*"
2017,"5","44E4","Ballan","pre-derogation","*"
2017,"5","45E3","Ballan","pre-derogation","*"
2017,"5","45E3","Corkwing","pre-derogation","*"
2017,"5","45E3","Goldsinny","pre-derogation","*"
2017,"6","40E4","Ballan","pre-derogation","*"
2017,"6","41E3","Ballan","pre-derogation","*"
2017,"6","41E3","Corkwing","pre-derogation","*"
2017,"6","41E3","Goldsinny","pre-derogation","*"
2017,"6","41E4","Ballan","pre-derogation","*"
2017,"6","41E4","Corkwing","pre-derogation","*"
2017,"6","41E4","Goldsinny","pre-derogation","*"
2017,"6","42E3","Ballan","pre-derogation","*"
2017,"6","42E3","Corkwing","pre-derogation","*"
2017,"6","42E3","Goldsinny","pre-derogation","*"
2017,"6","42E4","Ballan","pre-derogation","*"
2017,"6","42E4","Corkwing","pre-derogation","*"
2017,"6","42E4","Cuckoo","pre-derogation","*"
2017,"6","42E4","Goldsinny","pre-derogation","*"
2017,"6","43E2","Ballan","pre-derogation","*"
2017,"6","43E2","Corkwing","pre-derogation","*"
2017,"6","43E2","Cuckoo","pre-derogation","*"
2017,"6","43E2","Goldsinny","pre-derogation","*"
2017,"6","43E2","Rock cook","pre-derogation","*"
2017,"6","43E3","Ballan","pre-derogation","1.69467"
2017,"6","43E3","Corkwing","pre-derogation","0.106295"
2017,"6","43E3","Cuckoo","pre-derogation","0.01166"
2017,"6","43E3","Goldsinny","pre-derogation","0.21191"
2017,"6","43E4","Ballan","pre-derogation","*"
2017,"6","43E4","Cuckoo","pre-derogation","*"
2017,"6","43E4","Goldsinny","pre-derogation","*"
2017,"6","44E2","Ballan","pre-derogation","*"
2017,"6","44E3","Ballan","pre-derogation","*"
2017,"6","44E3","Corkwing","pre-derogation","*"
2017,"6","44E3","Cuckoo","pre-derogation","*"
2017,"6","44E3","Goldsinny","pre-derogation","*"
2017,"6","44E3","Rock cook","pre-derogation","*"
2017,"6","44E4","Ballan","pre-derogation","0.89168"
2017,"6","45E3","Ballan","pre-derogation","*"
2017,"6","45E3","Corkwing","pre-derogation","*"
2017,"6","45E3","Goldsinny","pre-derogation","*"
2017,"6","45E4","Ballan","pre-derogation","*"
2017,"7","40E4","Ballan","pre-derogation","*"
2017,"7","41E4","Ballan","pre-derogation","*"
2017,"7","41E4","Corkwing","pre-derogation","*"
2017,"7","41E4","Goldsinny","pre-derogation","*"
2017,"7","42E2","Ballan","pre-derogation","*"
2017,"7","42E2","Corkwing","pre-derogation","*"
2017,"7","42E2","Cuckoo","pre-derogation","*"
2017,"7","42E2","Goldsinny","pre-derogation","*"
2017,"7","42E2","Rock cook","pre-derogation","*"
2017,"7","42E4","Ballan","pre-derogation","*"
2017,"7","42E4","Corkwing","pre-derogation","*"
2017,"7","42E4","Cuckoo","pre-derogation","*"
2017,"7","42E4","Goldsinny","pre-derogation","*"
2017,"7","43E2","Ballan","pre-derogation","*"
2017,"7","43E2","Corkwing","pre-derogation","*"
2017,"7","43E2","Cuckoo","pre-derogation","*"
2017,"7","43E2","Goldsinny","pre-derogation","*"
2017,"7","43E2","Rock cook","pre-derogation","*"
2017,"7","43E3","Ballan","pre-derogation","0.861"
2017,"7","43E3","Corkwing","pre-derogation","0.10629"
2017,"7","43E3","Cuckoo","pre-derogation","0.04497"
2017,"7","43E3","Goldsinny","pre-derogation","0.36545"
2017,"7","43E4","Ballan","pre-derogation","1.35645"
2017,"7","43E4","Corkwing","pre-derogation","*"
2017,"7","43E4","Cuckoo","pre-derogation","0.02227"
2017,"7","43E4","Goldsinny","pre-derogation","0.15082"
2017,"7","44E2","Ballan","pre-derogation","*"
2017,"7","44E2","Goldsinny","pre-derogation","*"
2017,"7","44E3","Ballan","pre-derogation","*"
2017,"7","44E3","Corkwing","pre-derogation","*"
2017,"7","44E3","Cuckoo","pre-derogation","*"
2017,"7","44E3","Goldsinny","pre-derogation","*"
2017,"7","44E3","Rock cook","pre-derogation","*"
2017,"7","44E4","Ballan","pre-derogation","1.16683"
2017,"7","45E3","Ballan","pre-derogation","*"
2017,"7","45E3","Corkwing","pre-derogation","*"
2017,"7","45E3","Cuckoo","pre-derogation","*"
2017,"7","45E3","Goldsinny","pre-derogation","*"
2017,"7","45E4","Ballan","pre-derogation","0.142"
2017,"8","40E4","Ballan","pre-derogation","*"
2017,"8","41E4","Ballan","pre-derogation","*"
2017,"8","41E4","Corkwing","pre-derogation","*"
2017,"8","41E4","Goldsinny","pre-derogation","*"
2017,"8","42E2","Ballan","pre-derogation","*"
2017,"8","42E2","Corkwing","pre-derogation","*"
2017,"8","42E2","Cuckoo","pre-derogation","*"
2017,"8","42E2","Goldsinny","pre-derogation","*"
2017,"8","42E2","Rock cook","pre-derogation","*"
2017,"8","42E4","Ballan","pre-derogation","*"
2017,"8","42E4","Corkwing","pre-derogation","*"
2017,"8","42E4","Cuckoo","pre-derogation","*"
2017,"8","42E4","Goldsinny","pre-derogation","*"
2017,"8","42E7","Ballan","pre-derogation","*"
2017,"8","43E2","Ballan","pre-derogation","*"
2017,"8","43E2","Corkwing","pre-derogation","*"
2017,"8","43E2","Cuckoo","pre-derogation","*"
2017,"8","43E2","Goldsinny","pre-derogation","*"
2017,"8","43E2","Rock cook","pre-derogation","*"
2017,"8","43E2","Wrasse","pre-derogation","*"
2017,"8","43E3","Ballan","pre-derogation","2.54847"
2017,"8","43E3","Corkwing","pre-derogation","0.27032"
2017,"8","43E3","Cuckoo","pre-derogation","0.11774"
2017,"8","43E3","Goldsinny","pre-derogation","0.51485"
2017,"8","43E4","Ballan","pre-derogation","*"
2017,"8","43E4","Cuckoo","pre-derogation","*"
2017,"8","43E4","Goldsinny","pre-derogation","*"
2017,"8","44E2","Ballan","pre-derogation","*"
2017,"8","44E2","Goldsinny","pre-derogation","*"
2017,"8","44E3","Ballan","pre-derogation","*"
2017,"8","44E3","Corkwing","pre-derogation","*"
2017,"8","44E3","Cuckoo","pre-derogation","*"
2017,"8","44E3","Goldsinny","pre-derogation","*"
2017,"8","44E3","Rock cook","pre-derogation","*"
2017,"8","44E4","Ballan","pre-derogation","0.43328"
2017,"8","44E6","Ballan","pre-derogation","0.89852"
2017,"8","45E3","Ballan","pre-derogation","*"
2017,"8","45E3","Corkwing","pre-derogation","*"
2017,"8","45E3","Cuckoo","pre-derogation","*"
2017,"8","45E3","Goldsinny","pre-derogation","*"
2017,"8","45E4","Ballan","pre-derogation","*"
2017,"9","40E4","Ballan","pre-derogation","*"
2017,"9","42E2","Ballan","pre-derogation","*"
2017,"9","42E2","Corkwing","pre-derogation","*"
2017,"9","42E2","Cuckoo","pre-derogation","*"
2017,"9","42E2","Goldsinny","pre-derogation","*"
2017,"9","42E3","Ballan","pre-derogation","*"
2017,"9","42E3","Corkwing","pre-derogation","*"
2017,"9","42E3","Goldsinny","pre-derogation","*"
2017,"9","42E4","Ballan","pre-derogation","*"
2017,"9","42E4","Corkwing","pre-derogation","*"
2017,"9","42E4","Cuckoo","pre-derogation","*"
2017,"9","42E4","Goldsinny","pre-derogation","*"
2017,"9","43E2","Ballan","pre-derogation","*"
2017,"9","43E2","Corkwing","pre-derogation","*"
2017,"9","43E2","Cuckoo","pre-derogation","*"
2017,"9","43E2","Goldsinny","pre-derogation","*"
2017,"9","43E2","Rock cook","pre-derogation","*"
2017,"9","43E3","Ballan","pre-derogation","0.5403"
2017,"9","43E3","Corkwing","pre-derogation","0.25001"
2017,"9","43E3","Cuckoo","pre-derogation","0.0366"
2017,"9","43E3","Goldsinny","pre-derogation","0.21327"
2017,"9","43E3","Rock cook","pre-derogation","*"
2017,"9","43E4","Ballan","pre-derogation","*"
2017,"9","43E4","Corkwing","pre-derogation","*"
2017,"9","43E4","Cuckoo","pre-derogation","*"
2017,"9","43E4","Goldsinny","pre-derogation","*"
2017,"9","44E2","Ballan","pre-derogation","*"
2017,"9","44E3","Ballan","pre-derogation","*"
2017,"9","44E3","Corkwing","pre-derogation","*"
2017,"9","44E3","Cuckoo","pre-derogation","*"
2017,"9","44E3","Goldsinny","pre-derogation","*"
2017,"9","44E3","Rock cook","pre-derogation","*"
2017,"9","44E4","Ballan","pre-derogation","0.75314"
2017,"9","44E6","Ballan","pre-derogation","*"
2017,"9","44E6","Corkwing","pre-derogation","*"
2017,"9","45E3","Ballan","pre-derogation","*"
2017,"9","45E3","Corkwing","pre-derogation","*"
2017,"9","45E3","Goldsinny","pre-derogation","*"
2017,"9","45E4","Ballan","pre-derogation","0.13145"
2017,"9","45E8","Wrasse","pre-derogation","*"
2017,"10","40E4","Ballan","pre-derogation","*"
2017,"10","42E2","Ballan","pre-derogation","*"
2017,"10","42E2","Corkwing","pre-derogation","*"
2017,"10","42E2","Cuckoo","pre-derogation","*"
2017,"10","42E2","Goldsinny","pre-derogation","*"
2017,"10","42E3","Ballan","pre-derogation","*"
2017,"10","42E3","Corkwing","pre-derogation","*"
2017,"10","42E3","Goldsinny","pre-derogation","*"
2017,"10","42E4","Ballan","pre-derogation","*"
2017,"10","42E4","Corkwing","pre-derogation","*"
2017,"10","42E4","Cuckoo","pre-derogation","*"
2017,"10","42E4","Goldsinny","pre-derogation","*"
2017,"10","43E2","Ballan","pre-derogation","*"
2017,"10","43E2","Corkwing","pre-derogation","*"
2017,"10","43E2","Cuckoo","pre-derogation","*"
2017,"10","43E2","Goldsinny","pre-derogation","*"
2017,"10","43E2","Rock cook","pre-derogation","*"
2017,"10","43E3","Ballan","pre-derogation","*"
2017,"10","43E3","Corkwing","pre-derogation","*"
2017,"10","43E3","Goldsinny","pre-derogation","*"
2017,"10","43E3","Rock cook","pre-derogation","*"
2017,"10","43E4","Ballan","pre-derogation","2.12296"
2017,"10","43E4","Corkwing","pre-derogation","*"
2017,"10","43E4","Cuckoo","pre-derogation","*"
2017,"10","43E4","Goldsinny","pre-derogation","*"
2017,"10","44E2","Ballan","pre-derogation","*"
2017,"10","44E3","Ballan","pre-derogation","*"
2017,"10","44E3","Corkwing","pre-derogation","*"
2017,"10","44E3","Cuckoo","pre-derogation","*"
2017,"10","44E3","Goldsinny","pre-derogation","*"
2017,"10","44E3","Rock cook","pre-derogation","*"
2017,"10","44E4","Ballan","pre-derogation","*"
2017,"10","45E3","Ballan","pre-derogation","*"
2017,"10","45E3","Corkwing","pre-derogation","*"
2017,"10","45E3","Goldsinny","pre-derogation","*"
2017,"10","45E4","Ballan","pre-derogation","*"
2017,"11","42E2","Ballan","pre-derogation","*"
2017,"11","42E2","Corkwing","pre-derogation","*"
2017,"11","42E2","Cuckoo","pre-derogation","*"
2017,"11","42E2","Goldsinny","pre-derogation","*"
2017,"11","42E3","Ballan","pre-derogation","*"
2017,"11","42E3","Corkwing","pre-derogation","*"
2017,"11","42E3","Goldsinny","pre-derogation","*"
2017,"11","42E4","Ballan","pre-derogation","*"
2017,"11","42E4","Corkwing","pre-derogation","*"
2017,"11","42E4","Cuckoo","pre-derogation","*"
2017,"11","42E4","Goldsinny","pre-derogation","*"
2017,"11","43E2","Ballan","pre-derogation","*"
2017,"11","43E2","Corkwing","pre-derogation","*"
2017,"11","43E2","Cuckoo","pre-derogation","*"
2017,"11","43E2","Goldsinny","pre-derogation","*"
2017,"11","43E2","Rock cook","pre-derogation","*"
2017,"11","43E3","Ballan","pre-derogation","*"
2017,"11","43E3","Corkwing","pre-derogation","*"
2017,"11","43E3","Goldsinny","pre-derogation","*"
2017,"11","43E3","Rock cook","pre-derogation","*"
2017,"11","43E4","Ballan","pre-derogation","*"
2017,"11","43E4","Corkwing","pre-derogation","*"
2017,"11","43E4","Cuckoo","pre-derogation","*"
2017,"11","43E4","Goldsinny","pre-derogation","*"
2017,"11","43E4","Rock cook","pre-derogation","*"
2017,"11","44E2","Ballan","pre-derogation","*"
2017,"11","44E3","Ballan","pre-derogation","*"
2017,"11","44E3","Corkwing","pre-derogation","*"
2017,"11","44E3","Cuckoo","pre-derogation","*"
2017,"11","44E3","Goldsinny","pre-derogation","*"
2017,"11","44E3","Rock cook","pre-derogation","*"
2017,"11","45E4","Ballan","pre-derogation","*"
2018,"5","41E4","Ballan","pre-derogation","*"
2018,"5","41E4","Corkwing","pre-derogation","*"
2018,"5","41E4","Cuckoo","pre-derogation","*"
2018,"5","42E3","Ballan","pre-derogation","*"
2018,"5","42E3","Corkwing","pre-derogation","*"
2018,"5","42E3","Cuckoo","pre-derogation","*"
2018,"5","42E3","Goldsinny","pre-derogation","*"
2018,"5","43E3","Ballan","pre-derogation","*"
2018,"5","43E3","Corkwing","pre-derogation","*"
2018,"5","43E3","Goldsinny","pre-derogation","*"
2018,"5","43E3","Rock cook","pre-derogation","*"
2018,"5","44E2","Ballan","pre-derogation","*"
2018,"5","44E4","Ballan","pre-derogation","*"
2018,"6","41E4","Ballan","pre-derogation","*"
2018,"6","41E4","Corkwing","pre-derogation","*"
2018,"6","41E4","Cuckoo","pre-derogation","*"
2018,"6","41E4","Goldsinny","pre-derogation","*"
2018,"6","42E2","Ballan","pre-derogation","*"
2018,"6","42E2","Corkwing","pre-derogation","*"
2018,"6","42E2","Cuckoo","pre-derogation","*"
2018,"6","42E2","Goldsinny","pre-derogation","*"
2018,"6","42E3","Ballan","pre-derogation","*"
2018,"6","42E3","Corkwing","pre-derogation","*"
2018,"6","42E3","Cuckoo","pre-derogation","*"
2018,"6","42E3","Goldsinny","pre-derogation","*"
2018,"6","42E4","Ballan","pre-derogation","*"
2018,"6","42E4","Corkwing","pre-derogation","*"
2018,"6","42E4","Cuckoo","pre-derogation","*"
2018,"6","42E4","Goldsinny","pre-derogation","*"
2018,"6","43E2","Ballan","pre-derogation","*"
2018,"6","43E2","Corkwing","pre-derogation","*"
2018,"6","43E2","Cuckoo","pre-derogation","*"
2018,"6","43E2","Goldsinny","pre-derogation","*"
2018,"6","43E2","Rock cook","pre-derogation","*"
2018,"6","43E3","Ballan","pre-derogation","1.58283"
2018,"6","43E3","Corkwing","pre-derogation","0.07541"
2018,"6","43E3","Cuckoo","pre-derogation","*"
2018,"6","43E3","Goldsinny","pre-derogation","0.20625"
2018,"6","43E3","Rock cook","pre-derogation","*"
2018,"6","43E4","Ballan","pre-derogation","0.25828"
2018,"6","44E2","Ballan","pre-derogation","0.3504"
2018,"6","44E2","Corkwing","pre-derogation","*"
2018,"6","44E2","Cuckoo","pre-derogation","*"
2018,"6","44E2","Goldsinny","pre-derogation","*"
2018,"6","44E2","Rock cook","pre-derogation","*"
2018,"6","44E3","Ballan","pre-derogation","*"
2018,"6","44E4","Ballan","pre-derogation","0.4905"
2018,"6","44E4","Cuckoo","pre-derogation","*"
2018,"6","45E3","Ballan","pre-derogation","*"
2018,"6","45E4","Ballan","pre-derogation","*"
2018,"7","41E4","Ballan","pre-derogation","*"
2018,"7","41E4","Corkwing","pre-derogation","*"
2018,"7","41E4","Cuckoo","pre-derogation","*"
2018,"7","41E4","Goldsinny","pre-derogation","*"
2018,"7","42E2","Ballan","pre-derogation","*"
2018,"7","42E2","Corkwing","pre-derogation","*"
2018,"7","42E2","Cuckoo","pre-derogation","*"
2018,"7","42E2","Goldsinny","pre-derogation","*"
2018,"7","42E3","Ballan","pre-derogation","*"
2018,"7","42E3","Corkwing","pre-derogation","*"
2018,"7","42E3","Cuckoo","pre-derogation","*"
2018,"7","42E3","Goldsinny","pre-derogation","*"
2018,"7","42E4","Ballan","pre-derogation","*"
2018,"7","42E4","Corkwing","pre-derogation","*"
2018,"7","42E4","Cuckoo","pre-derogation","*"
2018,"7","42E4","Goldsinny","pre-derogation","*"
2018,"7","43E2","Ballan","pre-derogation","*"
2018,"7","43E2","Corkwing","pre-derogation","*"
2018,"7","43E2","Cuckoo","pre-derogation","*"
2018,"7","43E2","Goldsinny","pre-derogation","*"
2018,"7","43E2","Rock cook","pre-derogation","*"
2018,"7","43E3","Ballan","pre-derogation","3.45988"
2018,"7","43E3","Corkwing","pre-derogation","0.17688"
2018,"7","43E3","Cuckoo","pre-derogation","0.061162"
2018,"7","43E3","Goldsinny","pre-derogation","0.21748"
2018,"7","43E3","Rock cook","pre-derogation","*"
2018,"7","43E4","Ballan","pre-derogation","0.79177"
2018,"7","43E4","Corkwing","pre-derogation","0.00409"
2018,"7","43E4","Cuckoo","pre-derogation","0.00933"
2018,"7","43E4","Goldsinny","pre-derogation","0.09386"
2018,"7","43E4","Rock cook","pre-derogation","*"
2018,"7","44E2","Ballan","pre-derogation","*"
2018,"7","44E3","Ballan","pre-derogation","0.09846"
2018,"7","44E3","Corkwing","pre-derogation","*"
2018,"7","44E3","Cuckoo","pre-derogation","*"
2018,"7","44E3","Goldsinny","pre-derogation","*"
2018,"7","44E3","Rock cook","pre-derogation","*"
2018,"7","44E4","Ballan","pre-derogation","0.5589"
2018,"7","44E4","Cuckoo","pre-derogation","*"
2018,"7","44E6","Ballan","pre-derogation","*"
2018,"7","44E6","Corkwing","pre-derogation","*"
2018,"7","44E6","Goldsinny","pre-derogation","*"
2018,"7","45E3","Ballan","pre-derogation","*"
2018,"7","45E3","Corkwing","pre-derogation","*"
2018,"7","45E3","Cuckoo","pre-derogation","*"
2018,"7","45E3","Goldsinny","pre-derogation","*"
2018,"7","45E4","Ballan","pre-derogation","*"
2018,"8","41E3","Ballan","pre-derogation","*"
2018,"8","41E3","Corkwing","pre-derogation","*"
2018,"8","41E3","Cuckoo","pre-derogation","*"
2018,"8","41E3","Goldsinny","pre-derogation","*"
2018,"8","41E4","Ballan","pre-derogation","*"
2018,"8","41E4","Corkwing","pre-derogation","*"
2018,"8","41E4","Cuckoo","pre-derogation","*"
2018,"8","41E4","Goldsinny","pre-derogation","*"
2018,"8","42E2","Ballan","pre-derogation","*"
2018,"8","42E2","Corkwing","pre-derogation","*"
2018,"8","42E2","Cuckoo","pre-derogation","*"
2018,"8","42E2","Goldsinny","pre-derogation","*"
2018,"8","42E3","Ballan","pre-derogation","*"
2018,"8","42E3","Corkwing","pre-derogation","*"
2018,"8","42E3","Cuckoo","pre-derogation","*"
2018,"8","42E3","Goldsinny","pre-derogation","*"
2018,"8","42E4","Ballan","pre-derogation","1.5072"
2018,"8","42E4","Corkwing","pre-derogation","0.1723"
2018,"8","42E4","Cuckoo","pre-derogation","*"
2018,"8","42E4","Goldsinny","pre-derogation","0.2811"
2018,"8","42E4","Rock cook","pre-derogation","*"
2018,"8","43E2","Ballan","pre-derogation","*"
2018,"8","43E2","Corkwing","pre-derogation","*"
2018,"8","43E2","Cuckoo","pre-derogation","*"
2018,"8","43E2","Goldsinny","pre-derogation","*"
2018,"8","43E2","Rock cook","pre-derogation","*"
2018,"8","43E3","Ballan","pre-derogation","1.18172"
2018,"8","43E3","Corkwing","pre-derogation","0.16536"
2018,"8","43E3","Cuckoo","pre-derogation","0.23409"
2018,"8","43E3","Goldsinny","pre-derogation","0.49033"
2018,"8","43E3","Rock cook","pre-derogation","*"
2018,"8","43E4","Ballan","pre-derogation","0.0805"
2018,"8","43E4","Corkwing","pre-derogation","*"
2018,"8","43E4","Cuckoo","pre-derogation","0.0117"
2018,"8","43E4","Goldsinny","pre-derogation","0.072"
2018,"8","43E4","Rock cook","pre-derogation","*"
2018,"8","44E2","Ballan","pre-derogation","0.44504"
2018,"8","44E2","Corkwing","pre-derogation","*"
2018,"8","44E2","Cuckoo","pre-derogation","*"
2018,"8","44E2","Goldsinny","pre-derogation","*"
2018,"8","44E2","Rock cook","pre-derogation","*"
2018,"8","44E3","Ballan","pre-derogation","0.119"
2018,"8","44E3","Corkwing","pre-derogation","*"
2018,"8","44E3","Cuckoo","pre-derogation","*"
2018,"8","44E3","Goldsinny","pre-derogation","*"
2018,"8","44E3","Rock cook","pre-derogation","*"
2018,"8","44E4","Ballan","pre-derogation","0.68188"
2018,"8","44E4","Cuckoo","pre-derogation","*"
2018,"8","44E6","Ballan","pre-derogation","*"
2018,"8","44E6","Corkwing","pre-derogation","*"
2018,"8","44E6","Goldsinny","pre-derogation","*"
2018,"8","45E4","Ballan","pre-derogation","*"
2018,"8","46E6","Ballan","pre-derogation","*"
2018,"8","46E7","Wrasse","pre-derogation","*"
2018,"8","47E6","Ballan","pre-derogation","*"
2018,"8","47E7","Ballan","pre-derogation","0.06186"
2018,"9","40E4","Ballan","pre-derogation","*"
2018,"9","40E4","Goldsinny","pre-derogation","*"
2018,"9","41E4","Ballan","pre-derogation","*"
2018,"9","41E4","Corkwing","pre-derogation","*"
2018,"9","41E4","Cuckoo","pre-derogation","*"
2018,"9","41E4","Goldsinny","pre-derogation","*"
2018,"9","42E2","Ballan","pre-derogation","*"
2018,"9","42E2","Corkwing","pre-derogation","*"
2018,"9","42E2","Cuckoo","pre-derogation","*"
2018,"9","42E2","Goldsinny","pre-derogation","*"
2018,"9","42E3","Ballan","pre-derogation","*"
2018,"9","42E3","Corkwing","pre-derogation","*"
2018,"9","42E3","Cuckoo","pre-derogation","*"
2018,"9","42E3","Goldsinny","pre-derogation","*"
2018,"9","42E4","Ballan","pre-derogation","1.9079"
2018,"9","42E4","Corkwing","pre-derogation","0.3222"
2018,"9","42E4","Cuckoo","pre-derogation","*"
2018,"9","42E4","Goldsinny","pre-derogation","0.3133"
2018,"9","42E4","Rock cook","pre-derogation","*"
2018,"9","43E2","Ballan","pre-derogation","*"
2018,"9","43E2","Corkwing","pre-derogation","*"
2018,"9","43E2","Cuckoo","pre-derogation","*"
2018,"9","43E2","Goldsinny","pre-derogation","*"
2018,"9","43E2","Rock cook","pre-derogation","*"
2018,"9","43E3","Ballan","pre-derogation","0.7796"
2018,"9","43E3","Corkwing","pre-derogation","*"
2018,"9","43E3","Cuckoo","pre-derogation","0.18875"
2018,"9","43E3","Goldsinny","pre-derogation","0.29835"
2018,"9","43E3","Rock cook","pre-derogation","*"
2018,"9","43E4","Ballan","pre-derogation","*"
2018,"9","43E4","Corkwing","pre-derogation","*"
2018,"9","43E4","Cuckoo","pre-derogation","*"
2018,"9","43E4","Goldsinny","pre-derogation","*"
2018,"9","43E4","Rock cook","pre-derogation","*"
2018,"9","44E2","Ballan","pre-derogation","0.39296"
2018,"9","44E2","Corkwing","pre-derogation","*"
2018,"9","44E2","Cuckoo","pre-derogation","*"
2018,"9","44E2","Goldsinny","pre-derogation","*"
2018,"9","44E2","Rock cook","pre-derogation","*"
2018,"9","44E3","Ballan","pre-derogation","0.12514"
2018,"9","44E3","Corkwing","pre-derogation","*"
2018,"9","44E3","Cuckoo","pre-derogation","*"
2018,"9","44E3","Goldsinny","pre-derogation","*"
2018,"9","44E3","Rock cook","pre-derogation","*"
2018,"9","44E4","Ballan","pre-derogation","*"
2018,"9","44E6","Ballan","pre-derogation","*"
2018,"9","44E6","Corkwing","pre-derogation","*"
2018,"9","44E6","Goldsinny","pre-derogation","*"
2018,"9","47E6","Ballan","pre-derogation","0.3486"
2018,"9","47E7","Ballan","pre-derogation","*"
2018,"10","40E4","Ballan","pre-derogation","*"
2018,"10","40E4","Goldsinny","pre-derogation","*"
2018,"10","41E4","Ballan","pre-derogation","*"
2018,"10","41E4","Corkwing","pre-derogation","*"
2018,"10","41E4","Cuckoo","pre-derogation","*"
2018,"10","41E4","Goldsinny","pre-derogation","*"
2018,"10","42E3","Ballan","pre-derogation","*"
2018,"10","42E3","Corkwing","pre-derogation","*"
2018,"10","42E3","Cuckoo","pre-derogation","*"
2018,"10","42E3","Goldsinny","pre-derogation","*"
2018,"10","42E4","Ballan","pre-derogation","1.053"
2018,"10","42E4","Corkwing","pre-derogation","0.20375"
2018,"10","42E4","Cuckoo","pre-derogation","*"
2018,"10","42E4","Goldsinny","pre-derogation","0.1959"
2018,"10","42E4","Rock cook","pre-derogation","*"
2018,"10","43E2","Ballan","pre-derogation","*"
2018,"10","43E2","Corkwing","pre-derogation","*"
2018,"10","43E2","Cuckoo","pre-derogation","*"
2018,"10","43E2","Goldsinny","pre-derogation","*"
2018,"10","43E2","Rock cook","pre-derogation","*"
2018,"10","43E3","Ballan","pre-derogation","0.4896"
2018,"10","43E3","Corkwing","pre-derogation","0.1391"
2018,"10","43E3","Cuckoo","pre-derogation","0.18475"
2018,"10","43E3","Goldsinny","pre-derogation","0.26557"
2018,"10","43E3","Rock cook","pre-derogation","*"
2018,"10","43E4","Ballan","pre-derogation","*"
2018,"10","44E2","Ballan","pre-derogation","*"
2018,"10","44E2","Corkwing","pre-derogation","*"
2018,"10","44E2","Cuckoo","pre-derogation","*"
2018,"10","44E2","Goldsinny","pre-derogation","*"
2018,"10","44E3","Ballan","pre-derogation","*"
2018,"10","44E3","Corkwing","pre-derogation","*"
2018,"10","44E3","Cuckoo","pre-derogation","*"
2018,"10","44E3","Goldsinny","pre-derogation","*"
2018,"10","44E3","Rock cook","pre-derogation","*"
2018,"10","44E4","Ballan","pre-derogation","*"
2018,"10","44E4","Corkwing","pre-derogation","*"
2018,"10","44E4","Cuckoo","pre-derogation","*"
2018,"10","44E4","Goldsinny","pre-derogation","*"
2018,"10","44E6","Corkwing","pre-derogation","*"
2018,"10","44E6","Goldsinny","pre-derogation","*"
2018,"10","44E8","Cuckoo","pre-derogation","*"
2018,"10","45E3","Ballan","pre-derogation","*"
2018,"10","45E3","Cuckoo","pre-derogation","*"
2018,"10","45E3","Goldsinny","pre-derogation","*"
2018,"10","45E3","Rock cook","pre-derogation","*"
2018,"10","45E4","Ballan","pre-derogation","*"
2018,"10","46E7","Ballan","pre-derogation","*"
2018,"10","47E6","Ballan","pre-derogation","0.32736"
2018,"10","47E7","Ballan","pre-derogation","*"
2018,"11","40E4","Ballan","pre-derogation","*"
2018,"11","40E4","Goldsinny","pre-derogation","*"
2018,"11","42E3","Ballan","pre-derogation","*"
2018,"11","42E3","Corkwing","pre-derogation","*"
2018,"11","42E3","Cuckoo","pre-derogation","*"
2018,"11","42E3","Goldsinny","pre-derogation","*"
2018,"11","43E2","Ballan","pre-derogation","*"
2018,"11","43E2","Corkwing","pre-derogation","*"
2018,"11","43E2","Cuckoo","pre-derogation","*"
2018,"11","43E2","Goldsinny","pre-derogation","*"
2018,"11","43E2","Rock cook","pre-derogation","*"
2018,"11","43E3","Ballan","pre-derogation","*"
2018,"11","43E3","Cuckoo","pre-derogation","*"
2018,"11","43E3","Goldsinny","pre-derogation","*"
2018,"11","44E4","Ballan","pre-derogation","*"
2018,"11","44E4","Corkwing","pre-derogation","*"
2018,"11","44E4","Cuckoo","pre-derogation","*"
2018,"11","44E4","Goldsinny","pre-derogation","*"
2018,"11","45E3","Ballan","pre-derogation","*"
2018,"11","45E3","Cuckoo","pre-derogation","*"
2018,"11","45E3","Goldsinny","pre-derogation","*"
2018,"11","45E3","Rock cook","pre-derogation","*"
2018,"11","45E4","Ballan","pre-derogation","*"
2018,"11","47E6","Ballan","pre-derogation","0.09156"
